Geographicarea,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Philippines,Mother-to-child HIV transmission rate,Total,2004,38.75,Units,Rate per 100 of Population,Estimated value,Free,36.03,41.76,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2005,37.32,Units,Rate per 100 of Population,Estimated value,Free,34.89,40.13,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2006,37.36,Units,Rate per 100 of Population,Estimated value,Free,34.84,40.17,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2007,38.92,Units,Rate per 100 of Population,Estimated value,Free,35.94,41.91,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2008,36.05,Units,Rate per 100 of Population,Estimated value,Free,33.51,38.84,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2009,39.32,Units,Rate per 100 of Population,Estimated value,Free,36.71,42.59,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2010,41.09,Units,Rate per 100 of Population,Estimated value,Free,37.61,44.61,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2011,36.45,Units,Rate per 100 of Population,Estimated value,Free,33.02,39.94,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2012,34.78,Units,Rate per 100 of Population,Estimated value,Free,31.95,37.84,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2013,35.55,Units,Rate per 100 of Population,Estimated value,Free,32.9,38.36,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2014,35.35,Units,Rate per 100 of Population,Estimated value,Free,33.04,38.06,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2015,35.32,Units,Rate per 100 of Population,Estimated value,Free,32.53,37.95,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2016,34.42,Units,Rate per 100 of Population,Estimated value,Free,32.01,37.6,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2017,33.49,Units,Rate per 100 of Population,Estimated value,Free,30.83,36.39,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2018,32.87,Units,Rate per 100 of Population,Estimated value,Free,30.5,35.23,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Philippines,Mother-to-child HIV transmission rate,Total,2019,31.84,Units,Rate per 100 of Population,Estimated value,Free,29.36,34.09,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2000,29.92,Units,Rate per 100 of Population,Estimated value,Free,25.91,35.95,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2001,29.13,Units,Rate per 100 of Population,Estimated value,Free,25.41,35.26,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2002,29.77,Units,Rate per 100 of Population,Estimated value,Free,25.74,35.71,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2003,30.08,Units,Rate per 100 of Population,Estimated value,Free,25.72,35.68,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2004,25.9,Units,Rate per 100 of Population,Estimated value,Free,22.91,31.78,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2005,27.4,Units,Rate per 100 of Population,Estimated value,Free,23.88,33.14,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2006,24.52,Units,Rate per 100 of Population,Estimated value,Free,21.56,29.91,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2007,24.24,Units,Rate per 100 of Population,Estimated value,Free,20.98,29.11,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2008,19.32,Units,Rate per 100 of Population,Estimated value,Free,16.76,23.25,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2009,21.08,Units,Rate per 100 of Population,Estimated value,Free,18.35,25.46,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2010,20.1,Units,Rate per 100 of Population,Estimated value,Free,17.05,23.66,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2011,19.5,Units,Rate per 100 of Population,Estimated value,Free,16.72,23.2,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2012,17.39,Units,Rate per 100 of Population,Estimated value,Free,15.2,21.09,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2013,17.37,Units,Rate per 100 of Population,Estimated value,Free,14.93,20.72,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2014,15.53,Units,Rate per 100 of Population,Estimated value,Free,13.68,18.99,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2015,13.66,Units,Rate per 100 of Population,Estimated value,Free,11.97,16.6,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2016,12.34,Units,Rate per 100 of Population,Estimated value,Free,10.72,14.87,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2017,10.88,Units,Rate per 100 of Population,Estimated value,Free,9.6,13.31,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2018,13.22,Units,Rate per 100 of Population,Estimated value,Free,11.42,15.85,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Republic of Moldova,Mother-to-child HIV transmission rate,Total,2019,9.81,Units,Rate per 100 of Population,Estimated value,Free,8.57,11.89,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2000,823.59,Units,Rate per 100 of Population,Estimated value,Free,673.95,997.77,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2001,635.58,Units,Rate per 100 of Population,Estimated value,Free,501.24,752.37,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2002,385.39,Units,Rate per 100 of Population,Estimated value,Free,319.78,439.32,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2003,204.52,Units,Rate per 100 of Population,Estimated value,Free,179.1,230.49,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2004,98.7,Units,Rate per 100 of Population,Estimated value,Free,88.25,109.28,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2005,45.74,Units,Rate per 100 of Population,Estimated value,Free,42.47,50,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2006,26.89,Units,Rate per 100 of Population,Estimated value,Free,25.65,28.6,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2007,8.79,Units,Rate per 100 of Population,Estimated value,Free,7.3,10.74,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2008,4.32,Units,Rate per 100 of Population,Estimated value,Free,3.96,4.75,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2009,4.19,Units,Rate per 100 of Population,Estimated value,Free,3.81,4.6,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2010,3.76,Units,Rate per 100 of Population,Estimated value,Free,3.41,4.12,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2011,3.53,Units,Rate per 100 of Population,Estimated value,Free,3.23,3.81,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2012,3.47,Units,Rate per 100 of Population,Estimated value,Free,3.21,3.74,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2013,3.49,Units,Rate per 100 of Population,Estimated value,Free,3.25,3.74,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2014,3.6,Units,Rate per 100 of Population,Estimated value,Free,3.38,3.84,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2015,3.53,Units,Rate per 100 of Population,Estimated value,Free,3.3,3.76,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2016,3.45,Units,Rate per 100 of Population,Estimated value,Free,3.22,3.69,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2017,3.48,Units,Rate per 100 of Population,Estimated value,Free,3.23,3.71,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2018,3.52,Units,Rate per 100 of Population,Estimated value,Free,3.22,3.78,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Romania,Mother-to-child HIV transmission rate,Total,2019,3.57,Units,Rate per 100 of Population,Estimated value,Free,3.22,3.83,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2000,41.08,Units,Rate per 100 of Population,Estimated value,Free,37.41,45.43,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2001,40.71,Units,Rate per 100 of Population,Estimated value,Free,37.3,44.9,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2002,40.31,Units,Rate per 100 of Population,Estimated value,Free,36.91,44.2,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2003,39.2,Units,Rate per 100 of Population,Estimated value,Free,36.16,43.04,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2004,37.88,Units,Rate per 100 of Population,Estimated value,Free,35.38,41.1,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2005,36.84,Units,Rate per 100 of Population,Estimated value,Free,34.61,39.62,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2006,35.95,Units,Rate per 100 of Population,Estimated value,Free,33.9,38.94,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2007,30.53,Units,Rate per 100 of Population,Estimated value,Free,28.93,32.56,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2008,24.85,Units,Rate per 100 of Population,Estimated value,Free,22.99,26.76,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2009,22.15,Units,Rate per 100 of Population,Estimated value,Free,19.45,24,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2010,21.87,Units,Rate per 100 of Population,Estimated value,Free,19.41,23.66,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2011,13.47,Units,Rate per 100 of Population,Estimated value,Free,12.24,15.36,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2012,13.69,Units,Rate per 100 of Population,Estimated value,Free,11.15,16.31,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2013,10.98,Units,Rate per 100 of Population,Estimated value,Free,8.71,13.8,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2014,8.68,Units,Rate per 100 of Population,Estimated value,Free,7.12,11.2,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2015,7.2,Units,Rate per 100 of Population,Estimated value,Free,6.24,8.94,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2016,8.59,Units,Rate per 100 of Population,Estimated value,Free,6.42,11.36,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2017,9.1,Units,Rate per 100 of Population,Estimated value,Free,6.48,11.85,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2018,8.61,Units,Rate per 100 of Population,Estimated value,Free,5.97,11.61,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Rwanda,Mother-to-child HIV transmission rate,Total,2019,6.17,Units,Rate per 100 of Population,Estimated value,Free,4.61,8.99,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2000,37.24,Units,Rate per 100 of Population,Estimated value,Free,35.06,39.62,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
